time/fps,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/ent_coef
159,16572,92.18,9624,2639836,-111.49983383,,,2629824,-1714860542.0,5.583298571010048e+16,0.5626800823956728,0.0003,4340726.953125
,,,,2640000,,-111.01323239999999,77.0,2629952,-1713230804.0,5.717934548294042e+16,0.5773296374827623,0.0003,4322734.015625
159,16574,91.42,9628,2640126,-111.49603165,,,2630080,-1720681006.0,5.627914174542643e+16,1.466272883117199,0.0003,4301362.9375
159,16576,91.82,9632,2640448,-111.62571497,,,2630400,-1699621910.0,5.434273577513779e+16,1.1812751996330917,0.0003,4298483.015625
159,16578,90.88,9636,2640793,-111.44494763,,,2630784,-1670476380.0,5.696712383397888e+16,0.6363538326695561,0.0003,4287821.5390625
159,16581,91.53,9640,2641186,-111.29129647999999,,,2631168,-1679559154.0,5.594100729171149e+16,-0.6518033668398857,0.0003,4287801.6171875
159,16585,95.66,9644,2641940,-111.36369329999998,,,2631936,-1640311602.0,5.428201651385139e+16,0.20880975760519505,0.0003,4187661.44140625
159,16588,96.63,9648,2642371,-111.25581270999999,,,2632384,-1596820264.0,5.435890589079962e+16,0.2394339395686984,0.0003,4170793.58984375
159,16589,95.56,9652,2642591,-110.89902273,,,2632576,-1609337740.0,5.188912376971264e+16,1.5711973905563354,0.0003,4161327.1171875
159,16604,116.8,9656,2645009,-111.55642847000001,,,2635008,-1527949612.0,4.898594012266496e+16,-0.140807893127203,0.0003,3998563.47265625
159,16606,117.06,9660,2645333,-111.61888830000002,,,2635328,-1526249968.0,5.056055217435443e+16,-0.7756608491763473,0.0003,3980274.11328125
159,16608,117.11,9664,2645667,-111.63617863000002,,,2635648,-1512601478.0,4.922771534092698e+16,-0.08137714304029942,0.0003,3967489.83984375
159,16610,118.31,9668,2646028,-111.63625220000002,,,2636032,-1483457602.0,4.856927554738586e+16,0.4977155439555645,0.0003,3923637.47265625
159,16612,118.79,9672,2646315,-111.65507133000001,,,2636288,-1474853794.0,5.049342988858163e+16,0.07511339522898197,0.0003,3908938.5234375
159,16614,119.78,9676,2646678,-111.73923901000002,,,2636672,-1489503950.0,4.951773028968038e+16,0.04066719301044941,0.0003,3880981.03125
159,16616,119.56,9680,2646990,-111.59029844000001,,,2636992,-1467523924.0,4.742041823503974e+16,1.9528567511588335,0.0003,3878488.0390625
159,16618,120.03,9684,2647329,-111.46216238999999,,,2637312,-1449719480.0,4.663599067614413e+16,0.07683802302926779,0.0003,3877149.76171875
159,16620,120.26,9688,2647624,-111.40113455000002,,,2637632,-1433611958.0,4.614877378038989e+16,0.9923456571996212,0.0003,3852731.4765625
159,16622,120.01,9692,2647916,-111.17892177000002,,,2637888,-1439170378.0,4.842482781126656e+16,0.24036250542849302,0.0003,3845726.7109375
159,16625,123.06,9696,2648502,-111.32183921,,,2638464,-1407924088.0,4.469271718736691e+16,0.8339827582240105,0.0003,3792686.1171875
159,16628,122.83,9700,2648880,-111.19166567000003,,,2638848,-1392837922.0,4.630893153379942e+16,1.033231372013688,0.0003,3794635.1171875
159,16630,108.49,9704,2649251,-110.82590553999998,,,2639232,-1378394946.0,4.558508056274534e+16,0.7006740514189005,0.0003,3781910.52734375
159,16632,109.52,9708,2649633,-110.79736424999996,,,2639616,-1385751696.0,4.537034974691328e+16,0.23266889434307814,0.0003,3766400.6484375
159,16635,110.52,9712,2649997,-110.82179544,,,2640000,-1362132338.0,4.471264590272922e+16,0.6424990883097053,0.0003,3752993.8125
,,,,2650000,,-106.14665520000001,74.6,,,,,,
159,16640,115.01,9716,2650767,-111.15768361,,,2640768,-1347959626.0,4.423147172397056e+16,-0.48182322550565004,0.0003,3717366.703125
159,16642,117.05,9720,2651231,-111.13570383000003,,,2641216,-1337492304.0,4.356423969616691e+16,-0.4727222491055727,0.0003,3690565.9375
159,16645,117.5,9724,2651586,-111.11784905999998,,,2641600,-1324968830.0,4.264936643074458e+16,-0.11471263691782951,0.0003,3681466.04296875
159,16656,133.52,9728,2653478,-110.78558677999999,,,2643456,-1260819370.0,4.070823995585331e+16,0.09764322824776173,0.0003,3578498.62109375
159,16658,133.2,9732,2653768,-110.48630221000002,,,2643776,-1262235026.0,4.25861896428585e+16,-0.07245789840817451,0.0003,3542319.8515625
159,16660,132.81,9736,2654074,-110.43461376,,,2644032,-1248945692.0,4.180113847484416e+16,-0.07807043101638556,0.0003,3534870.171875
159,16662,132.62,9740,2654448,-110.47930799999999,,,2644416,-1245425810.0,3.915912762831667e+16,1.0780074996873736,0.0003,3548291.57421875
159,16664,128.53,9744,2654793,-110.17466484,,,2644800,-1232863728.0,3.819473000097382e+16,0.3759639672935009,0.0003,3545157.94921875
159,16668,130.06,9748,2655377,-110.21926914,,,2645376,-1218593104.0,3.890089171301171e+16,0.9215020556002855,0.0003,3529080.84375
159,16670,130.63,9752,2655654,-110.38120153000001,,,2645632,-1217612502.0,3.992028109497958e+16,0.41998633183538914,0.0003,3532101.81640625
159,16672,110.5,9756,2656059,-109.54206378999999,,,2646016,-1207460699.0,3.657192787935232e+16,0.327479864936322,0.0003,3528933.45703125
159,16674,110.97,9760,2656430,-109.44772776000002,,,2646400,-1187927081.0,3.709377962626253e+16,-0.008582976646721363,0.0003,3517665.54296875
159,16677,111.71,9764,2656838,-109.34328292000001,,,2646848,-1175812292.0,3.688798589917594e+16,1.059908933006227,0.0003,3496615.08984375
159,16679,111.39,9768,2657167,-109.40160659000001,,,2647168,-1173796160.0,3.961120991320474e+16,0.43448678869754076,0.0003,3477301.55078125
159,16681,112.35,9772,2657550,-109.40930413000004,,,2647552,-1165580522.0,3.882517133891994e+16,0.45393200870603323,0.0003,3438837.109375
159,16683,111.72,9776,2657850,-109.21370450999999,,,2647808,-1178871116.0,3.718413416189133e+16,-1.7707171030342579,0.0003,3461372.3671875
159,16685,111.77,9780,2658167,-109.04461225000001,,,2648128,-1144161134.0,3.63622701245399e+16,-0.3198865996673703,0.0003,3481545.4921875
159,16687,112.03,9784,2658532,-108.98974667,,,2648512,-1136430700.0,3.691910370898739e+16,0.7144899601116776,0.0003,3467915.796875
159,16689,112.76,9788,2658900,-108.91506973,,,2648896,-1132247729.0,3.89790806531113e+16,0.4324233550578356,0.0003,3485883.07421875
159,16693,115.0,9792,2659416,-109.03707588000002,,,2649408,-1127113460.0,3.5543011823714304e+16,0.8458440797403455,0.0003,3431300.06640625
159,16695,112.46,9796,2659748,-108.81214138,,,2649728,-1134332562.0,3.640467665190912e+16,0.43902837485074997,0.0003,3440171.48046875
,,,,2660000,,-108.42761560000001,96.2,2649984,-1117975495.0,3.612712724175258e+16,0.49525435362011194,0.0003,3419652.12890625
159,16697,112.51,9800,2660131,-108.66006641999998,,,2650112,-1120409979.0,3.5423969926447104e+16,-0.5176453376188874,0.0003,3415311.00390625
159,16699,112.12,9804,2660463,-108.53721513,,,2650432,-1119671829.0,3.561818126758707e+16,-0.45146429911255836,0.0003,3388858.96484375
159,16702,111.99,9808,2660832,-108.60314405,,,2650816,-1119038814.0,3.684613540229939e+16,-0.42312596645206213,0.0003,3396418.30859375
159,16713,127.33,9812,2662730,-108.26651122000001,,,2652736,-1066633447.0,3.5072854873604096e+16,0.8074832297861576,0.0003,3293804.6640625
159,16716,123.82,9816,2663149,-108.05594361000001,,,2653120,-1067389735.0,3.4715502605500416e+16,-0.9494317267090082,0.0003,3294130.33203125
159,16720,125.45,9820,2663776,-108.26123568999999,,,2653760,-1057305420.0,3.2683421289414656e+16,-0.5972479889169335,0.0003,3263629.5546875
159,16722,125.56,9824,2664142,-108.29318594,,,2654144,-1044897419.0,3.293014826942464e+16,-0.6283908863551915,0.0003,3263304.390625
159,16724,109.96,9828,2664474,-108.47470634000001,,,2654464,-1035948680.0,3.355000924064973e+16,0.6278805225156248,0.0003,3260845.89453125
159,16726,110.49,9832,2664817,-108.56986100999998,,,2654784,-1031262034.0,3.249667201774387e+16,0.11377918533980846,0.0003,3273589.63671875
159,16728,110.6,9836,2665134,-108.49526671999998,,,2655104,-1017423294.0,3.445537702202573e+16,0.8644244642928243,0.0003,3273923.32421875
159,16730,110.34,9840,2665482,-108.57416969999998,,,2655488,-1022482448.0,3.2147731208208384e+16,0.10692395409569144,0.0003,3278709.5
159,16733,111.43,9844,2665936,-108.59800175999999,,,2655936,-1020372068.0,3.2085529629556736e+16,0.04416939988732338,0.0003,3231337.5546875
159,16735,108.26,9848,2666203,-108.44048190999997,,,2656192,-1018752798.0,3.285479310177075e+16,-0.12273799069225788,0.0003,3222637.2109375
159,16746,123.32,9852,2667986,-108.18820405000001,,,2657984,-1000095144.0,3.093531953673011e+16,-0.234873840585351,0.0003,3183249.40234375
159,16748,123.19,9856,2668378,-108.31975882999997,,,2658368,-1000773165.0,3.2485782799253504e+16,0.18521500751376152,0.0003,3186363.1328125
159,16752,125.8,9860,2669010,-108.43962486999999,,,2659008,-994997066.0,3.030395818659021e+16,0.3398330695927143,0.0003,3137796.42578125
,,,,2670000,,-115.96402700000002,72.6,2659968,-981848781.0,3.082121342930125e+16,0.15293104480952024,0.0003,3133455.2265625
159,16764,140.12,9864,2670850,-108.25104139000001,,,2660864,-981950411.0,3.1044695979196416e+16,0.10843144915997982,0.0003,3117761.48828125
159,16775,155.57,9868,2672724,-107.92611054999999,,,2662720,-966740776.0,2.986999242607821e+16,0.21287282649427652,0.0003,3032764.05859375
159,16777,155.5,9872,2673100,-107.91476177000003,,,2663104,-969813260.0,3.0962481799102464e+16,-0.8563981764018536,0.0003,3045551.27734375
159,16789,171.5,9876,2675000,-107.79480608,,,2664960,-963266168.0,2.919221004599296e+16,0.36021892074495554,0.0003,3010212.9140625
159,16801,187.91,9880,2676958,-107.55836271000003,,,2666944,-945322050.0,2.840180810370253e+16,-0.6019795807078481,0.0003,2962409.58203125
159,16812,202.35,9884,2678767,-107.45204022,,,2668736,-954713228.0,2.7903211272667136e+16,-0.8929890925064683,0.0003,2933783.2734375
,,,,2680000,,-109.5288824,83.2,2669952,-945437178.0,2.7401898042589184e+16,0.5408774130046368,0.0003,2915159.703125
159,16842,247.29,9888,2683629,-106.89835957000001,,,2673600,-916713219.0,2.6315866656210944e+16,0.13827047403901815,0.0003,2818279.40234375
159,16853,260.55,9892,2685471,-106.64161363,,,2675456,-906758316.0,2.652951123119309e+16,-1.2544977627694607,0.0003,2778898.1171875
159,16866,277.57,9896,2687505,-106.29459051000002,,,2677504,-886644256.0,2.513551037248307e+16,0.3226682711392641,0.0003,2726920.88671875
,,,,2690000,,-87.9452346,367.2,2680000,-877076998.0,2.371309518454784e+16,-0.36394652212038636,0.0003,2686828.0078125
159,16889,309.32,9900,2691063,-106.09557659999997,,,2681024,-883835730.0,2.382378370596864e+16,-0.2405543546192348,0.0003,2680407.1875
159,16900,325.02,9904,2692965,-106.04481141000002,,,2682944,-875159605.0,2.308167194325811e+16,0.9438072359189391,0.0003,2649670.24609375
159,16911,339.28,9908,2694760,-105.79743073999998,,,2684736,-866317879.0,2.354025845279949e+16,-0.23089656699448824,0.0003,2599951.51171875
159,16922,337.83,9912,2696513,-105.84337565000001,,,2686528,-850422997.0,2.248391409847501e+16,-0.18049186933785677,0.0003,2537802.46484375
159,16923,336.73,9916,2696822,-105.77662355999998,,,2686784,-866282525.0,2.2635608165842944e+16,-0.39694155380129814,0.0003,2555996.76171875
,,,,2700000,,-109.24106979999999,51.4,2689984,-847649301.0,2.088510998917939e+16,0.2368368236348033,0.0003,2503544.7734375
159,16944,363.46,9920,2700122,-104.99794873,,,2690112,-834028809.0,2.0284046999289856e+16,-0.1516870753839612,0.0003,2503020.0546875
159,16964,393.69,9924,2703511,-104.36974414000001,,,2693504,-830355731.0,1.997528409885901e+16,-0.9225981291383505,0.0003,2408055.8984375
159,16984,423.8,9928,2706854,-104.08347091,,,2696832,-820433307.0,1.877371933373235e+16,-0.844285006634891,0.0003,2369135.69921875
159,16997,442.11,9932,2709028,-104.26748966,,,2699008,-817371209.0,1.7961180492464128e+16,-0.653280470520258,0.0003,2341367.62109375
,,,,2710000,,-102.20364400000001,445.0,2699968,-825064291.0,1.877080459444224e+16,0.3115773191675544,0.0003,2332193.38671875
159,17028,487.48,9936,2713882,-103.63357477,,,2703872,-807713011.0,1.6619543623368704e+16,0.6228783298283815,0.0003,2270762.953125
159,17049,517.56,9940,2717238,-103.05519853,,,2707200,-807934194.0,1.6877210421952512e+16,1.0215208986774087,0.0003,2225591.67578125
,,,,2720000,,-113.16334080000001,72.4,2709952,-807271760.0,1.6159853676331008e+16,-0.19970629643648863,0.0003,2196059.890625
159,17071,548.89,9944,2720825,-102.97775787999998,,,2710784,-796527002.0,1.578788274044928e+16,0.5509412111714482,0.0003,2198086.828125
159,17082,564.32,9948,2722635,-102.81592567,,,2712640,-799812963.0,1.6459815081476096e+16,-1.1799655575305223,0.0003,2174318.2421875
159,17102,580.04,9952,2725990,-102.76202331,,,2715968,-791178250.0,1.4839784614658048e+16,-0.9202317940071225,0.0003,2158088.66015625
159,17114,595.37,9956,2727915,-102.50097685,,,2717888,-791850618.0,1.467578954285056e+16,-0.09944770485162735,0.0003,2185934.12109375
159,17116,592.1,9960,2728220,-102.63972698000002,,,2718208,-781982465.0,1.4480140637569024e+16,0.021442274563014507,0.0003,2179049.8515625
159,17127,591.48,9964,2729998,-102.62496937000002,,,2720000,-779947373.0,1.5585752284921856e+16,0.8950102617964149,0.0003,2152489.01171875
,,,,2730000,,-110.4409464,65.0,,,,,,
159,17128,575.36,9968,2730260,-102.86281755,,,2720256,-768283318.0,1.5436771311484928e+16,1.539942268282175,0.0003,2156146.296875
159,17130,574.48,9972,2730548,-102.99966672000001,,,2720512,-776774486.0,1.2781701633671168e+16,0.6342667881399393,0.0003,2144736.27734375
159,17132,558.78,9976,2730878,-103.51247500000001,,,2720832,-769049087.0,1.3400820129202176e+16,0.1666746400296688,0.0003,2131835.4296875
159,17134,542.04,9980,2731162,-103.99626099000001,,,2721152,-778930215.0,1.4597654340173824e+16,-0.8427724298089743,0.0003,2135569.45703125
159,17136,527.27,9984,2731494,-104.33272275000002,,,2721472,-765640639.0,1.439314374295552e+16,0.5207024728879333,0.0003,2149953.5390625
159,17138,481.17,9988,2731746,-105.04794797999999,,,2721728,-772485026.0,1.4840941781188608e+16,-0.40057318238541484,0.0003,2156320.46484375
159,17140,466.53,9992,2732124,-105.42675444000001,,,2722112,-766991427.0,1.434826989109248e+16,0.8655439605936408,0.0003,2164765.09765625
159,17142,449.09,9996,2732414,-105.95991966,,,2722368,-770924815.0,1.4664612486053888e+16,0.2896983167156577,0.0003,2155000.0703125
159,17143,415.94,10000,2732657,-106.29748864000001,,,2722624,-772263764.0,1.3391189998829568e+16,-0.4720060285180807,0.0003,2148351.640625
159,17145,399.22,10004,2732887,-106.33969777,,,2722880,-771759701.0,1.395717197266944e+16,1.153646819293499,0.0003,2155538.7421875
159,17146,383.95,10008,2733155,-106.55218171,,,2723136,-779856469.0,1.4415168427524096e+16,-0.48989468067884445,0.0003,2149252.609375
159,17148,369.09,10012,2733422,-107.00652527,,,2723392,-757283575.0,1.3756864000950272e+16,1.793268627487123,0.0003,2143676.82421875
159,17150,368.54,10016,2733676,-107.05804340999997,,,2723648,-761225804.0,1.3976735573868544e+16,0.3017549770884216,0.0003,2132183.0546875
159,17152,338.49,10020,2733971,-107.64399763,,,2723968,-780075389.0,1.47580484845568e+16,0.05354094598442316,0.0003,2136919.54296875
159,17153,307.3,10024,2734241,-108.10177962,,,2724224,-768196970.0,1.3834188402720768e+16,-0.47024955600500107,0.0003,2137421.16796875
159,17155,276.17,10028,2734471,-108.45343875999998,,,2724480,-770894300.0,1.349162247389184e+16,0.7729766648262739,0.0003,2131383.30078125
159,17157,257.6,10032,2734788,-108.54128032,,,2724800,-769396688.0,1.4198149929238528e+16,0.5363272093236446,0.0003,2133790.51171875
159,17158,211.52,10036,2735034,-109.20716148000001,,,2724992,-770904693.0,1.396722412552192e+16,0.6673770304769278,0.0003,2142143.16015625
159,17160,180.53,10040,2735291,-109.55820516,,,2725248,-771839679.0,1.4520774828228608e+16,0.21525392681360245,0.0003,2137344.73828125
159,17161,147.24,10044,2735549,-109.81492079000002,,,2725504,-772020375.0,1.3810875035025408e+16,-0.3812125800177455,0.0003,2134463.2421875
159,17163,131.47,10048,2735782,-110.0944054,,,2725760,-773719229.0,1.443554245214208e+16,-0.2730319816619158,0.0003,2143661.58203125
159,17165,101.07,10052,2736097,-110.43517708000002,,,2726080,-776274041.0,1.387898247053312e+16,-1.5017746952362359,0.0003,2152734.31640625
159,17166,84.1,10056,2736325,-110.74555816999998,,,2726336,-769441162.0,1.3448814601961472e+16,0.45686659403145313,0.0003,2158445.0
159,17168,83.69,10060,2736589,-110.64607243999998,,,2726592,-763418920.0,1.4630255683698688e+16,0.329808016307652,0.0003,2159740.3359375
159,17169,68.27,10064,2736825,-110.9277051,,,2726784,-764106108.0,1.4169223425163264e+16,0.6229759799316525,0.0003,2149783.21484375
159,17171,68.22,10068,2737082,-110.93266216000002,,,2727040,-762055856.0,1.4363125679652864e+16,0.7010457748547196,0.0003,2148468.03125
159,17173,68.22,10072,2737370,-110.80181696,,,2727360,-765828474.0,1.3772914738331648e+16,0.4682110967114568,0.0003,2145680.7578125
159,17174,67.41,10076,2737619,-110.66801782,,,2727616,-775376383.0,1.4132704006111232e+16,-0.7507934160530567,0.0003,2145795.7265625
159,17176,66.97,10080,2737859,-110.61970654000001,,,2727872,-776517455.0,1.4071991581540352e+16,-0.10304005350917578,0.0003,2148301.04296875
159,17177,65.96,10084,2738090,-110.48577637999999,,,2728064,-765762841.0,1.4564280422629376e+16,-0.29397152364254,0.0003,2140915.95703125
159,17179,65.97,10088,2738343,-110.51166375999999,,,2728320,-768715276.0,1.4034388379500544e+16,-0.15913367550820112,0.0003,2159738.5546875
159,17180,64.43,10092,2738567,-110.36596179999998,,,2728576,-774728834.0,1.4034766940602368e+16,0.07752894517034292,0.0003,2148852.69921875
159,17182,64.05,10096,2738819,-110.12980280999999,,,2728832,-772722010.0,1.394126826242048e+16,-0.48058318719267845,0.0003,2151817.515625
159,17183,64.3,10100,2739087,-110.11546738999998,,,2729088,-772380397.0,1.3144782859665408e+16,-1.1749944658949971,0.0003,2162434.72265625
159,17185,64.74,10104,2739361,-110.20766615000001,,,2729344,-765544723.0,1.391829752741888e+16,0.5295827453956008,0.0003,2148510.859375
159,17187,64.89,10108,2739644,-110.20169078999997,,,2729600,-758977253.0,1.320495085518848e+16,0.11148840468376875,0.0003,2146192.72265625
159,17188,64.76,10112,2739898,-110.21380739,,,2729856,-764192423.0,1.3545607897546752e+16,0.30334464088082314,0.0003,2147092.015625
,,,,2740000,,-108.5656562,42.4,2729984,-773072450.0,1.4253493812461568e+16,-1.233504462055862,0.0003,2166035.93359375
159,17190,64.5,10116,2740126,-110.20258432,,,2730112,-771628689.0,1.3586353883185152e+16,-0.6566381230950356,0.0003,2177045.20703125
159,17192,64.32,10120,2740403,-110.22773853000001,,,2730368,-769425986.0,1.3813296473833472e+16,-0.03873411100357771,0.0003,2174803.3984375
159,17193,64.11,10124,2740652,-110.45027009000002,,,2730624,-762551373.0,1.4403188790657024e+16,0.34938291972503066,0.0003,2167480.49609375
159,17195,64.0,10128,2740871,-110.39918354,,,2730880,-757257163.0,1.2695230461509632e+16,-0.5075468849390745,0.0003,2157039.01953125
159,17196,63.26,10132,2741114,-110.04036946000001,,,2731072,-761605297.0,1.3972259110649856e+16,-0.34977114107459784,0.0003,2162065.31640625
159,17197,62.78,10136,2741312,-109.96383472,,,2731264,-759962721.0,1.3759124328153088e+16,0.24399598501622677,0.0003,2155701.484375
159,17199,62.52,10140,2741543,-110.10069745999999,,,2731520,-755105652.0,1.3351415774707712e+16,0.33285287115722895,0.0003,2137873.05859375
159,17200,62.35,10144,2741784,-109.99991405000003,,,2731776,-758796256.0,1.3630313922035712e+16,-0.360676571726799,0.0003,2126448.93359375
159,17202,62.38,10148,2742020,-109.91114794,,,2732032,-766782291.0,1.4072601919881216e+16,-0.7782398657873273,0.0003,2145795.3046875
159,17203,61.55,10152,2742252,-109.86159098,,,2732224,-756165799.0,1.268427964547072e+16,0.980312473140657,0.0003,2143664.90234375
159,17205,62.46,10156,2742571,-109.97547641000001,,,2732544,-758857291.0,1.3806174897963008e+16,0.8197273761034012,0.0003,2139692.66015625
159,17207,62.36,10160,2742825,-110.00005091999999,,,2732800,-759835994.0,1.328160310296576e+16,-0.817887113429606,0.0003,2146654.953125
159,17209,62.3,10164,2743055,-109.94586290000001,,,2733056,-759649657.0,1.3024996540547072e+16,0.4814752023667097,0.0003,2146883.98828125
159,17210,61.92,10168,2743274,-109.91317331,,,2733248,-760948559.0,1.3340886033235968e+16,-0.7902247654274106,0.0003,2154726.1171875
159,17211,61.27,10172,2743497,-109.97363679,,,2733504,-756777012.0,1.2585680668459008e+16,0.7988098468631506,0.0003,2146149.1875
159,17213,61.32,10176,2743751,-109.86993828,,,2733760,-765197200.0,1.2613087433588736e+16,-0.16664296202361584,0.0003,2145928.44921875
159,17215,61.5,10180,2744009,-109.79958014999998,,,2734016,-749257589.0,1.2768891012907008e+16,0.6128636682406068,0.0003,2144578.1328125
159,17216,61.45,10184,2744235,-109.77304643,,,2734208,-758197356.0,1.2568370079596544e+16,0.15470881666988134,0.0003,2140779.265625
159,17217,61.22,10188,2744465,-109.82342184000001,,,2734464,-755809692.0,1.3063580966453248e+16,0.7937818141654134,0.0003,2128620.52734375
159,17219,61.64,10192,2744731,-109.77558117999999,,,2734720,-755666399.0,1.290602708729856e+16,-0.7107406156137586,0.0003,2133636.7578125
159,17221,61.98,10196,2745017,-109.84005006,,,2734976,-755797093.0,1.203789285556224e+16,0.1382654020562768,0.0003,2135169.65625
159,17222,61.44,10200,2745231,-109.75586335999998,,,2735232,-752774777.0,1.1871337018556416e+16,0.4395839646458626,0.0003,2126067.265625
159,17224,61.18,10204,2745479,-109.70161207,,,2735488,-758716432.0,1.2519986736136192e+16,-0.17640570737421513,0.0003,2119027.7265625
159,17225,60.71,10208,2745715,-109.76881171000001,,,2735680,-746500663.0,1.3108277080489984e+16,0.07171367108821869,0.0003,2120584.1640625
159,17227,60.44,10212,2745942,-109.58403161000003,,,2735936,-755955502.0,1.2958123841028096e+16,-0.6398582560941577,0.0003,2122007.3359375
159,17228,60.86,10216,2746212,-109.47868283000001,,,2736192,-752059915.0,1.3024032102285312e+16,-0.9323562039062381,0.0003,2134142.5859375
159,17230,60.38,10220,2746441,-109.50147623999999,,,2736448,-748406933.0,1.2879804609069056e+16,-0.9488197071477771,0.0003,2150423.62109375
159,17231,59.94,10224,2746646,-109.28612623,,,2736640,-744931289.0,1.2843757913243648e+16,-0.004876676946878433,0.0003,2157768.68359375
159,17233,60.21,10228,2746892,-109.25605088000002,,,2736896,-746509725.0,1.3140679597228032e+16,-0.3193568913266063,0.0003,2175869.8828125
159,17234,60.16,10232,2747130,-109.29689465000003,,,2737088,-746224839.0,1.2361756357689344e+16,-0.21350652910768986,0.0003,2174106.3046875
159,17236,60.82,10236,2747394,-109.43551488000001,,,2737408,-750117490.0,1.20431346450432e+16,-1.2355145402252674,0.0003,2179880.296875
159,17237,60.65,10240,2747608,-109.46806794,,,2737600,-741665087.0,1.231590873104384e+16,0.12851849384605885,0.0003,2183295.25
159,17239,61.46,10244,2747930,-109.77830724000003,,,2737920,-744022611.0,1.2571029234778112e+16,0.3817867115139961,0.0003,2194554.29296875
159,17240,61.28,10248,2748148,-109.76456365,,,2738112,-743002984.0,1.3454852235460608e+16,-0.45223160181194544,0.0003,2191728.9140625
159,17242,61.51,10252,2748403,-109.77132642000001,,,2738368,-747206059.0,1.3645417652682752e+16,-1.019621864426881,0.0003,2194844.01171875
159,17244,60.75,10256,2748646,-109.66590941999999,,,2738624,-734695911.0,1.2520374390489088e+16,0.299124987795949,0.0003,2195064.23828125
159,17245,60.95,10260,2748920,-109.58038250999999,,,2738880,-742165633.0,1.1888817275404288e+16,-0.08060284238308668,0.0003,2192356.35546875
159,17247,61.32,10264,2749187,-109.87354625,,,2739200,-742171178.0,1.212786008915968e+16,-1.3740693917497993,0.0003,2172423.984375
159,17249,61.37,10268,2749411,-109.90708980000001,,,2739392,-732311443.0,1.25299561857024e+16,0.39044709131121635,0.0003,2168499.79296875
159,17250,61.8,10272,2749677,-109.9149243,,,2739648,-735362670.0,1.202085462802432e+16,1.3542986372485757,0.0003,2170937.32421875
159,17252,61.64,10276,2749915,-109.81971111000001,,,2739904,-732667293.0,1.1637357543424e+16,-0.7405785555019975,0.0003,2175166.0
,,,,2750000,,-109.16390860000001,49.6,2739968,-731993868.0,1.1927715594633216e+16,-0.07478866260498762,0.0003,2180627.74609375
159,17254,62.43,10280,2750252,-109.84154819999999,,,2740224,-730136824.0,1.1744809228173312e+16,0.9178814431652427,0.0003,2169490.40625
159,17256,62.37,10284,2750472,-109.83900197000001,,,2740480,-722705750.0,1.1771697434722304e+16,0.21428829245269299,0.0003,2161793.421875
159,17257,62.46,10288,2750711,-109.7425212,,,2740672,-718501937.0,1.193461378187264e+16,0.6202860958874226,0.0003,2167958.1640625
159,17259,62.09,10292,2750940,-109.89106877,,,2740928,-727549367.0,1.1624406891626496e+16,-0.03801334835588932,0.0003,2169251.27734375
159,17260,61.29,10296,2751146,-109.8119149,,,2741120,-722172642.0,1.213821460938752e+16,0.13976353779435158,0.0003,2171145.79296875
159,17261,61.24,10300,2751355,-109.90545291999999,,,2741312,-730796249.0,1.2354530905686016e+16,0.2638383423909545,0.0003,2161554.86328125
159,17263,61.38,10304,2751617,-109.98904248000001,,,2741632,-720362058.0,1.1974874503315456e+16,-0.1644216189160943,0.0003,2136926.84765625
159,17264,61.49,10308,2751864,-109.91568510999997,,,2741824,-722701262.0,1.191594338287616e+16,1.2733254050835967,0.0003,2132612.91796875
159,17267,62.61,10312,2752203,-110.13242381,,,2742208,-720249873.0,1.1667815631159296e+16,-1.3966128174215555,0.0003,2123518.21875
159,17268,62.2,10316,2752432,-110.14178109000002,,,2742400,-724267987.0,1.1804880125558784e+16,0.21689151786267757,0.0003,2135065.36328125
159,17270,62.74,10320,2752715,-109.9973634,,,2742720,-715425114.0,1.1787608451448832e+16,0.015611629001796246,0.0003,2131551.09375
159,17271,63.33,10324,2752979,-110.09042458999998,,,2742976,-706002846.0,1.2304084493139968e+16,-0.12245401088148355,0.0003,2116776.87890625
159,17273,62.93,10328,2753185,-110.07509707999999,,,2743168,-712978997.0,1.2260589367721984e+16,-0.8170185592025518,0.0003,2125210.046875
159,17274,62.98,10332,2753428,-110.16199686999998,,,2743424,-709362127.0,1.2317004300025856e+16,-0.7268855413421988,0.0003,2141493.31640625
159,17275,62.7,10336,2753664,-110.03759301999999,,,2743616,-709080240.0,1.1250851381248e+16,0.5710495803505182,0.0003,2132273.33984375
159,17277,63.49,10340,2753957,-110.12880731999998,,,2743936,-703910859.0,1.1449881650528256e+16,-0.24981615040451288,0.0003,2121119.2578125
159,17279,63.14,10344,2754244,-109.70732268,,,2744256,-710370693.0,1.1984020954939392e+16,-0.38950376119464636,0.0003,2125508.9609375
159,17281,63.54,10348,2754502,-109.84689274,,,2744512,-707807820.0,1.1860001685504e+16,-0.6995026962831616,0.0003,2132214.8828125
159,17282,63.13,10352,2754716,-109.74050648000001,,,2744704,-704870398.0,1.0968935465746432e+16,0.29973744973540306,0.0003,2140862.4921875
159,17284,63.11,10356,2754957,-109.7034082,,,2744960,-703552537.0,1.230976336265216e+16,-0.3023592997342348,0.0003,2124475.03515625
