time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/value_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/explained_variance,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
,,,,2550000,,-8.723079603910445,12450,0.08498191830294673,0.2,0.010743387,-0.013504317012848332,0.1099609375,3e-05,0.2445088028907776,2.147345542907715,-0.04425632953643799,865.8,270.2731774
1246,714,3570,900.31,2551808,252.83398275,,,,,,,,,,,,,
1247,714,3572,900.2,2553856,252.85435448999996,-8.72904112637043,12460,0.057565399842860646,0.2,0.008806182,-0.01409038735437207,0.084814453125,3e-05,0.23919814825057983,2.150376081466675,-0.10414330661296844,,
1248,714,3574,897.3,2555904,252.16604000000007,-8.731982055306435,12470,0.0481572574499296,0.2,0.006655773,-0.012148804520256818,0.0537109375,3e-05,0.3206872344017029,2.1502256393432617,-0.09912999719381332,,
1249,715,3577,897.03,2557952,252.21202080000003,-8.734192636609077,12480,0.23501953850500285,0.2,0.009129797,-0.013330202631186694,0.09296875,3e-05,0.8358566164970398,2.153341770172119,-0.10214946419000626,,
,,,,2560000,,-8.739945623278619,12490,0.06498667400155682,0.2,0.009200657,-0.013171320504625328,0.082763671875,3e-05,0.19038426876068115,2.155348300933838,-0.08141773194074631,877.4,268.3592994
1250,714,3581,897.3,2560000,252.18270814999997,,,,,,,,,,,,,
1251,714,3584,897.09,2562048,252.19907794,-8.74307053089142,12500,0.06205067065311596,0.2,0.009523584,-0.013398364229942672,0.08505859375,3e-05,0.23861491680145264,2.1571836471557617,-0.06979010999202728,,
1252,714,3586,897.54,2564096,252.15189962,-8.746794924139977,12510,0.0625735909503419,0.2,0.0073414575,-0.01178338406898547,0.07392578125,3e-05,0.0814666748046875,2.1589372158050537,-0.10096241533756256,,
1253,715,3588,897.04,2566144,252.20667951999997,-8.750135731697082,12520,0.056078304235416,0.2,0.009007894,-0.011349769006483258,0.07314453125,3e-05,0.30430734157562256,2.1605544090270996,-0.058714453130960464,,
1254,715,3591,896.94,2568192,252.20800932000003,-8.752271097898483,12530,0.08997855462075677,0.2,0.009653781,-0.01172446718410356,0.0853515625,3e-05,0.27228713035583496,2.1611487865448,-0.07894589006900787,,
,,,,2570000,,-8.754097521305084,12540,0.057018626471108294,0.2,0.008104716,-0.010076908385963179,0.063037109375,3e-05,0.15772753953933716,2.162550449371338,-0.017212431877851486,881.2,268.7352796
1255,714,3596,896.84,2570240,252.20507163,,,,,,,,,,,,,
1256,714,3598,891.02,2572288,249.29475519,-8.755685353279114,12550,0.05797396876441781,0.2,0.008038141,-0.0085971251653973,0.05283203125,3e-05,0.190410315990448,2.16298246383667,-0.03632195666432381,,
1257,714,3600,887.94,2574336,247.49112745000002,-8.759192299842834,12560,0.12929327551391906,0.2,0.010065408,-0.01223128035053378,0.080322265625,3e-05,0.879902720451355,2.166679859161377,-0.08360335975885391,,
1258,715,3603,887.74,2576384,247.50650835999997,-8.765310117602349,12570,0.19764549259562045,0.2,0.00873116,-0.01270312160195317,0.079345703125,3e-05,0.8887070417404175,2.1689839363098145,0.06695724278688431,,
1259,715,3605,887.42,2578432,247.53757377,-8.76712425351143,12580,0.05513881461229175,0.2,0.009656158,-0.015111083730880636,0.088525390625,3e-05,0.2845269441604614,2.168644428253174,-0.06623843312263489,,
,,,,2580000,,-8.768120083212853,12590,0.05501478254445828,0.2,0.009053821,-0.011981612780073193,0.0751953125,3e-05,0.23648661375045776,2.169931173324585,-0.08586566150188446,879.4,268.2306932
1260,714,3610,887.19,2580480,247.57027964999997,,,,,,,,,,,,,
1261,714,3612,886.96,2582528,247.5834733,-8.77008680999279,12600,0.05852943244681228,0.2,0.007574596,-0.013357588874350767,0.06767578125,3e-05,-0.028409481048583984,2.1709606647491455,-0.06595854461193085,,
1262,714,3615,886.56,2584576,247.64401498000004,-8.772606483101844,12610,0.059518024428689385,0.2,0.007886924,-0.011627767467871308,0.073681640625,3e-05,0.2994428873062134,2.17232084274292,-0.0502806194126606,,
1263,715,3617,886.77,2586624,247.62838064000005,-8.77541143298149,12620,0.07711333361803555,0.2,0.009094463,-0.01141362507478334,0.102197265625,3e-05,0.2422952651977539,2.1746764183044434,-0.11001081764698029,,
1264,715,3619,886.58,2588672,247.64284587999998,-8.779360347986222,12630,0.05970195218542358,0.2,0.008389483,-0.011754645142355002,0.07021484375,3e-05,0.21700787544250488,2.176513910293579,-0.10777109861373901,,
,,,,2590000,,-8.782022333145141,12640,0.05896588327304926,0.2,0.009371214,-0.012676144536817447,0.0921875,3e-05,0.25993144512176514,2.177732467651367,-0.08366389572620392,880.2,268.8157048
1265,714,3624,886.59,2590720,247.64718633000004,,,,,,,,,,,,,
1266,714,3627,886.5,2592768,247.66148259000002,-8.782531625032425,12650,0.0650894630147377,0.2,0.009669046,-0.01380281157034915,0.080419921875,3e-05,0.17503726482391357,2.176581859588623,-0.09364461898803711,,
1267,714,3629,879.87,2594816,244.21696028000002,-8.785463958978653,12660,0.08205736198869999,0.2,0.007979322,-0.010057703510392457,0.06240234375,3e-05,0.21651583909988403,2.1814355850219727,-0.07762651145458221,,
1268,715,3631,880.45,2596864,244.16255206999998,-8.792382243275643,12670,0.15600094660767355,0.2,0.0074381134,-0.0104842423912487,0.0439453125,3e-05,0.8339632749557495,2.183596611022949,-0.08679603785276413,,
1269,715,3634,885.87,2598912,246.68758796999998,-8.794121009111404,12680,0.06055972847098019,0.2,0.0076729488,-0.011944615675020032,0.067431640625,3e-05,0.015910685062408447,2.1835577487945557,-0.07030443847179413,,
,,,,2600000,,-8.798350873589516,12690,0.05637822074058931,0.2,0.008273218,-0.011977468166151084,0.060107421875,3e-05,0.09707653522491455,2.1890385150909424,-0.08059480786323547,871.4,269.7298038
1270,714,3639,893.31,2600960,250.30262329,,,,,,,,,,,,,
1271,714,3641,894.36,2603008,251.64772484000002,-8.804992666840553,12700,0.05890785049414262,0.2,0.009422641,-0.011821396087179891,0.08291015625,3e-05,0.18414121866226196,2.190609931945801,-0.05237802863121033,,
1272,714,3643,894.23,2605056,251.67381168,-8.809217259287834,12710,0.08395517680764897,0.2,0.009471523,-0.012215961219044402,0.0947265625,3e-05,0.12685877084732056,2.1938133239746094,-0.05205439776182175,,
1273,715,3646,895.14,2607104,251.5723141,-8.812105241417886,12720,0.060845830255857436,0.2,0.009579994,-0.01416529545094818,0.09453125,3e-05,0.1777976155281067,2.193612575531006,-0.09569426625967026,,
1274,715,3648,894.91,2609152,251.59401932,-8.813848435878754,12730,0.05895915641594911,0.2,0.0068197465,-0.011542784952325746,0.057373046875,3e-05,0.1436929702758789,2.196169376373291,-0.07928234338760376,,
,,,,2610000,,-8.816778367757797,12740,0.05592725088717998,0.2,0.0076974807,-0.013304002884251532,0.0720703125,3e-05,0.2512585520744324,2.1964409351348877,-0.06150943040847778,876.0,269.11935919999996
1275,714,3653,895.18,2611200,251.55662378000005,,,,,,,,,,,,,
1276,714,3655,898.49,2613248,253.53872165,-8.81736461520195,12750,0.05677332225459395,0.2,0.009561611,-0.014118166288244537,0.0828125,3e-05,0.292009174823761,2.1970162391662598,-0.11862679570913315,,
1277,714,3657,898.37,2615296,253.54841120999998,-8.817964315414429,12760,0.0886792045639595,0.2,0.008407339,-0.010891908858320675,0.06953125,3e-05,0.24678242206573486,2.197453498840332,-0.0829060897231102,,
1278,715,3660,898.85,2617344,253.50557067999998,-8.822535783052444,12770,0.049731794676336,0.2,0.009153737,-0.01219962672330439,0.084130859375,3e-05,0.45150458812713623,2.201475143432617,-0.06562399864196777,,
1279,715,3662,899.78,2619392,253.39059256999997,-8.827007341384888,12780,0.058592176651291086,0.2,0.0073840967,-0.009511493949685246,0.057568359375,3e-05,0.33387070894241333,2.2024178504943848,-0.07229460775852203,,
,,,,2620000,,-8.829504522681237,12790,0.06263867976376787,0.2,0.0080958335,-0.012898081680759788,0.07646484375,3e-05,0.17475396394729614,2.2044103145599365,-0.05310191586613655,866.4,270.321604
1280,714,3667,899.55,2621440,253.39573871999997,,,,,,,,,,,,,
1281,714,3669,899.29,2623488,253.42308594999997,-8.833713859319687,12800,0.05641043703071773,0.2,0.00906623,-0.010561942344065756,0.08818359375,3e-05,0.20261412858963013,2.206879138946533,-0.0818401500582695,,
1282,715,3671,902.13,2625536,255.03132131999996,-8.838057124614716,12810,0.060481374069058805,0.2,0.00873139,-0.011529767495812849,0.06962890625,3e-05,0.22305446863174438,2.208808422088623,-0.07769729942083359,,
1283,715,3674,902.91,2627584,254.94369862999997,-8.840626016259193,12820,0.05682438532239757,0.2,0.009826392,-0.013211454258998856,0.079345703125,3e-05,0.2976073622703552,2.2100186347961426,-0.09550321102142334,,
1284,715,3676,903.15,2629632,254.93145225,-8.844604524970055,12830,0.05490813297801651,0.2,0.008378596,-0.010597055617836304,0.065283203125,3e-05,0.31381285190582275,2.2134642601013184,-0.08303359895944595,,
,,,,2630000,,-8.850166526436805,12840,0.06287433662218973,0.2,0.009165369,-0.01121836710954085,0.081103515625,3e-05,0.2304326891899109,2.216085910797119,-0.07090070098638535,862.2,270.5484414
1285,714,3681,902.32,2631680,255.02350561,,,,,,,,,,,,,
1286,715,3683,902.0,2633728,255.05472291,-8.853327894210816,12850,0.08471738818043377,0.2,0.006266168,-0.00843334559322102,0.042333984375,3e-05,0.2567497491836548,2.217411518096924,-0.07161538302898407,,
1287,715,3685,901.55,2635776,255.10840187999997,-8.856696644425393,12860,0.05593199766444741,0.2,0.008450158,-0.011853667633840815,0.0767578125,3e-05,0.2789038419723511,2.2199978828430176,-0.052942872047424316,,
1288,715,3688,901.17,2637824,255.14147935000005,-8.862794652581215,12870,0.055741106065397616,0.2,0.010848266,-0.014553519350010901,0.111669921875,3e-05,0.26607245206832886,2.2242178916931152,-0.09297829866409302,,
1289,715,3690,901.0,2639872,255.14958659,-8.867177623510361,12880,0.05886418597219745,0.2,0.006125493,-0.009770382013812196,0.039794921875,3e-05,0.3020917773246765,2.224886417388916,-0.03858417272567749,,
,,,,2640000,,-8.873326033353806,12890,0.08270808122761082,0.2,0.012685519,-0.01612831621314399,0.1359375,3e-05,0.22201824188232422,2.2314271926879883,-0.05454830825328827,866.4,270.253668
1290,714,3695,900.51,2641920,255.1994101,,,,,,,,,,,,,
1291,715,3697,899.92,2643968,255.25124286,-8.881948634982109,12900,0.05624752436269773,0.2,0.00719562,-0.007832046158728189,0.046044921875,3e-05,0.2803846001625061,2.2338552474975586,-0.03492068499326706,,
1292,715,3699,899.7,2646016,255.28174994,-8.884451657533646,12910,0.06202405815420207,0.2,0.00819963,-0.012080845356103964,0.071484375,3e-05,0.2705603241920471,2.2348339557647705,-0.054358407855033875,,
1293,715,3702,901.78,2648064,257.19905273999996,-8.886237815022469,12920,0.06022320131742163,0.2,0.010616694,-0.013677366703632288,0.099658203125,3e-05,0.25602465867996216,2.2362189292907715,-0.08563777059316635,,
,,,,2650000,,-8.88812643289566,12930,0.08653824520879425,0.2,0.009468922,-0.011121872867806814,0.0640625,3e-05,0.3706255555152893,2.2368850708007812,-0.07821028679609299,784.6,226.38704580000004
1294,714,3706,901.78,2650112,257.21443066999996,,,,,,,,,,,,,
1295,715,3708,901.7,2652160,257.23296048,-8.891321328282356,12940,0.06495319327077595,0.2,0.0076085706,-0.007746734280954115,0.05400390625,3e-05,0.3645836114883423,2.2399487495422363,-0.0693044513463974,,
1296,715,3711,901.65,2654208,257.23433865999993,-8.89535521864891,12950,0.06107094519247767,0.2,0.010410931,-0.01668234368407866,0.1056640625,3e-05,0.35284852981567383,2.2417047023773193,-0.12015926092863083,,
1297,715,3713,902.09,2656256,257.2065865,-8.898619359731674,12960,0.06547543143096846,0.2,0.009086588,-0.01161179075279506,0.0947265625,3e-05,0.4302118420600891,2.244141101837158,-0.0575704351067543,,
1298,715,3715,895.33,2658304,254.10530135999997,-8.902664616703987,12970,0.07735867977025919,0.2,0.008557137,-0.01324767472106032,0.060888671875,3e-05,0.4245154857635498,2.246188163757324,-0.06370249390602112,,
,,,,2660000,,-8.907051333785057,12980,0.152215327846352,0.2,0.008519662,-0.012736219397629612,0.07880859375,3e-05,0.8840484619140625,2.249305009841919,-0.07388447225093842,786.0,202.1831566
1299,715,3720,895.72,2660352,254.07162954999995,,,,,,,,,,,,,
1300,715,3722,899.28,2662400,255.49727423999997,-8.911709877848626,12990,0.07647848817287013,0.2,0.0073894714,-0.011206134103122167,0.05498046875,3e-05,0.14623939990997314,2.2502384185791016,-0.09563180804252625,,
1301,715,3724,899.99,2664448,255.4341892,-8.913398784399032,13000,0.22359390995115974,0.2,0.008084893,-0.011295524353045039,0.0779296875,3e-05,0.8884062170982361,2.2515392303466797,0.0182514488697052,,
1302,715,3727,902.26,2666496,257.32766095999995,-8.917259734869003,13010,0.06530864405212924,0.2,0.0089489855,-0.016089160679257475,0.091064453125,3e-05,0.11701583862304688,2.254488706588745,-0.07389217615127563,,
1303,715,3729,902.11,2668544,257.34692354000003,-8.923412051796912,13020,0.0806748594623059,0.2,0.008422213,-0.010299848520662635,0.0662109375,3e-05,0.21408981084823608,2.2586255073547363,-0.10370544344186783,,
,,,,2670000,,-8.92900441288948,13030,0.06045673414773774,0.2,0.008483666,-0.011669133283430711,0.0802734375,3e-05,0.08562493324279785,2.260650634765625,-0.05803511291742325,855.2,249.2329564
1304,715,3734,901.67,2670592,257.39080005999995,,,,,,,,,,,,,
1305,715,3736,898.47,2672640,255.58331399000005,-8.934560644626618,13040,0.056177955176099206,0.2,0.007884729,-0.010356706217862666,0.056103515625,3e-05,0.22499263286590576,2.2649288177490234,-0.08566901087760925,,
1306,715,3738,898.08,2674688,255.64391906000003,-8.940061202645301,13050,0.19615979348309337,0.2,0.009624224,-0.010746638945420273,0.073828125,3e-05,0.8468852043151855,2.2677059173583984,0.09957956522703171,,
1307,715,3741,898.29,2676736,255.61696033999996,-8.94517682492733,13060,0.06478438494959846,0.2,0.008875575,-0.010063983134750742,0.069970703125,3e-05,0.027899205684661865,2.270514488220215,-0.10020148009061813,,
1308,715,3743,897.07,2678784,254.19985627999995,-8.945962569117546,13070,0.060917925783724056,0.2,0.008433765,-0.012530978716677054,0.07197265625,3e-05,0.19168072938919067,2.268552303314209,-0.06120317429304123,,
,,,,2680000,,-8.94758062660694,13080,0.13888065968058072,0.2,0.0070469268,-0.010714623058447614,0.053369140625,3e-05,0.9152294993400574,2.2723639011383057,-0.03360028192400932,864.8,269.9763152
1309,715,3748,896.2,2680832,254.29724718999998,,,,,,,,,,,,,
1310,715,3750,895.74,2682880,254.34839270999998,-8.95515984594822,13090,0.06300104354450013,0.2,0.008399116,-0.010728475012001581,0.084716796875,3e-05,0.296226441860199,2.276775360107422,-0.07442507147789001,,
1311,715,3752,895.28,2684928,254.38500832000003,-8.961628004908562,13100,0.06320740337832831,0.2,0.008873276,-0.013005642831558362,0.07373046875,3e-05,0.27004384994506836,2.2796812057495117,-0.08910199999809265,,
1312,715,3755,902.77,2686976,257.73675983,-8.965080881118775,13110,0.06571461912826634,0.2,0.01028833,-0.011413312098011375,0.092626953125,3e-05,0.05853515863418579,2.2808456420898438,-0.10196834802627563,,
1313,715,3757,898.29,2689024,255.36584863000004,-8.967120629549026,13120,0.1022472146054497,0.2,0.009003017,-0.01385397658450529,0.0947265625,3e-05,0.028280794620513916,2.2818121910095215,-0.05642341822385788,,
,,,,2690000,,-8.968450090289116,13130,0.1405442956078332,0.2,0.0082803015,-0.011738801197498105,0.0677734375,3e-05,0.9244024753570557,2.2830512523651123,-0.09205059707164764,852.2,271.4209114
1314,715,3762,898.68,2691072,255.33103967000002,,,,,,,,,,,,,
1315,715,3764,898.7,2693120,255.31959979000004,-8.972472894191743,13140,0.07879771892621648,0.2,0.0084749255,-0.010597929809591733,0.0673828125,3e-05,0.3250260353088379,2.286105155944824,-0.08617362380027771,,
1316,715,3766,898.71,2695168,255.31600392000004,-8.977234441041947,13150,0.05965410692588193,0.2,0.009190497,-0.013571243637125007,0.102490234375,3e-05,0.15278762578964233,2.2884442806243896,-0.0665416494011879,,
1317,715,3769,898.05,2697216,255.35894411,-8.982205832004547,13160,0.05545613742287969,0.2,0.010952624,-0.013616917381295935,0.1052734375,3e-05,0.274308443069458,2.291654109954834,-0.08443978428840637,,
1318,715,3771,897.68,2699264,255.39708740999998,-8.98475156724453,13170,0.06869022241007769,0.2,0.010236301,-0.012439520467160037,0.0947265625,3e-05,0.08501237630844116,2.291469097137451,-0.09533827006816864,,
,,,,2700000,,-8.985693570971488,13180,0.08502510122925741,0.2,0.009765372,-0.011175568829639815,0.09833984375,3e-05,0.235632061958313,2.2928550243377686,-0.0707799643278122,868.0,269.8152862
1319,715,3775,897.29,2701312,255.42518994999998,,,,,,,,,,,,,
1320,715,3778,897.11,2703360,255.44926999999998,-8.988216853141784,13190,0.05771348046109779,0.2,0.0077443076,-0.011714447916892823,0.069921875,3e-05,0.3044886589050293,2.2942075729370117,-0.08441434055566788,,
1321,715,3780,897.31,2705408,255.41272741999992,-8.993205884099007,13200,0.05816111373133026,0.2,0.009738266,-0.011545402291812935,0.08369140625,3e-05,0.4067973494529724,2.2983269691467285,-0.11712149530649185,,
1322,715,3782,897.61,2707456,255.35916443000002,-9.002762424945832,13210,0.059607856933143924,0.2,0.010214696,-0.011211413191631436,0.087451171875,3e-05,0.3171638250350952,2.305058479309082,-0.09280144423246384,,
1323,715,3785,897.61,2709504,255.36207227,-9.01066535115242,13220,0.054681521288875955,0.2,0.0091059245,-0.013799668433784973,0.0919921875,3e-05,0.4831985831260681,2.307725191116333,-0.10464143753051758,,
,,,,2710000,,-9.017540076375008,13230,0.08414939405774931,0.2,0.010727696,-0.012324027688009664,0.095556640625,3e-05,0.2254183292388916,2.3125534057617188,-0.07969897240400314,869.2,269.85737320000004
1324,715,3789,890.31,2711552,252.19561718999998,,,,,,,,,,,,,
1325,715,3792,891.0,2713600,252.11557127999995,-9.024225562810898,13240,0.12071047524077586,0.2,0.010077791,-0.014708543723099866,0.087255859375,3e-05,0.8956061601638794,2.315495491027832,-0.077704519033432,,
1326,715,3794,890.27,2715648,252.17131246999998,-9.029502218961715,13250,0.05498561084677931,0.2,0.009814972,-0.011669511935906485,0.094140625,3e-05,0.24595296382904053,2.3179149627685547,-0.06875889748334885,,
1327,715,3796,890.0,2717696,252.19556167000002,-9.03464846611023,13260,0.06209380006039282,0.2,0.008765513,-0.011159867006062996,0.065087890625,3e-05,0.29533934593200684,2.3215744495391846,-0.10787233710289001,,
1328,715,3799,889.52,2719744,252.21744223999994,-9.03867473900318,13270,0.05635813511180458,0.2,0.007955413,-0.011528039546101354,0.072216796875,3e-05,0.2549223303794861,2.322686195373535,-0.09338362514972687,,
,,,,2720000,,-9.04345556795597,13280,0.08034439627372195,0.2,0.008301707,-0.013416835980024189,0.08291015625,3e-05,0.20902353525161743,2.327097177505493,-0.06965938210487366,876.4,268.80493459999997
